,model,learning_rate,dropout,n_hidden,hidden_1,hidden_2,hidden_3,hidden_4,hidden_5
0,lstm,0.0001,0.0,2,18,12,22,37,42
1,lstm,0.0001,0.0,2,18,12,22,37,42
2,lstm,0.001,0.6,2,72,6,69,42,58
3,lstm,0.001,0.6,2,75,6,69,42,58
4,lstm,0.0001,0.0,2,18,12,22,37,42
5,lstm,0.0001,0.0,2,18,12,22,37,42
6,lstm,0.0001,0.0,2,18,12,22,37,43
7,lstm,0.0001,0.0,2,18,12,22,37,42
8,lstm,0.001,0.0,2,75,11,69,42,58
9,lstm,0.001,0.6,2,66,6,69,42,58
10,lstm,0.0001,0.0,2,18,12,22,37,42
11,lstm,0.001,0.6,2,18,12,69,37,58
12,lstm,0.0001,0.0,2,18,12,22,37,42
13,lstm,0.001,0.6,2,66,6,79,42,58
14,lstm,0.001,0.6,2,66,6,69,42,58
15,lstm,0.0001,0.0,2,18,11,22,37,42
16,lstm,0.0001,0.0,2,63,6,66,37,57
17,lstm,0.001,0.6,2,21,6,69,42,58
18,lstm,0.0001,0.0,2,18,11,69,37,42
19,lstm,0.001,0.0,2,18,6,69,42,42
20,lstm,0.0001,0.0,2,18,11,22,37,42
21,lstm,0.001,0.6,2,66,6,69,42,58
22,lstm,0.001,0.6,2,66,6,28,42,58
23,lstm,0.0001,0.0,2,60,11,22,37,42
24,lstm,0.0001,0.0,2,18,9,22,37,42
25,lstm,0.0001,0.0,2,18,11,22,37,43
26,lstm,0.0001,0.0,2,18,11,22,37,42
27,lstm,0.0001,0.0,2,18,11,22,37,42
28,lstm,0.001,0.7,2,76,6,69,43,58
29,lstm,0.0001,0.0,2,18,11,22,37,56
30,lstm,0.0001,0.0,2,18,11,22,37,44
31,lstm,0.0001,0.0,2,65,11,68,37,42
32,lstm,0.001,0.0,2,61,11,22,37,56
33,lstm,0.001,0.1,2,66,6,32,42,58
34,lstm,0.0001,0.0,2,18,11,29,37,42
35,lstm,0.001,0.0,2,18,11,22,41,42
36,lstm,0.001,0.6,2,66,6,69,42,58
37,lstm,0.0001,0.0,2,18,10,22,37,42
38,lstm,0.0001,0.0,2,27,11,22,37,42
39,lstm,0.001,0.6,2,66,10,69,37,42
40,lstm,0.001,0.6,2,66,6,32,42,58
41,lstm,0.001,0.6,2,66,10,69,37,58
42,lstm,0.001,0.4,2,56,6,69,42,58
43,lstm,0.001,0.0,2,18,11,22,37,42
44,lstm,0.0001,0.0,2,18,11,22,37,42
45,lstm,0.001,0.0,2,66,6,69,42,58
46,lstm,0.001,0.6,2,66,6,69,42,58
47,lstm,0.001,0.5,2,18,6,22,37,57
48,lstm,0.0001,0.0,2,18,11,22,37,42
49,lstm,0.0001,0.0,2,63,6,22,37,57
50,lstm,0.0001,0.0,2,18,11,22,37,42
51,lstm,0.0001,0.0,2,18,11,22,37,42
52,lstm,0.0001,0.0,2,18,11,22,37,42
53,lstm,0.0001,0.0,2,18,11,22,37,42
54,lstm,0.0001,0.0,2,18,11,22,37,42
55,lstm,0.001,0.6,2,66,6,69,42,58
56,lstm,0.001,0.1,2,28,9,31,42,45
57,lstm,0.0001,0.5,2,58,11,22,37,42
58,lstm,0.001,0.6,2,66,6,69,42,58
59,lstm,0.001,0.0,2,18,11,23,37,42
60,lstm,0.0001,0.0,2,18,11,22,37,58
61,lstm,0.001,0.6,2,20,6,69,42,58
62,lstm,0.0001,0.0,2,18,11,22,37,42
63,lstm,0.001,0.6,2,66,6,69,37,58
64,lstm,0.001,0.6,2,66,6,69,42,58
65,lstm,0.0001,0.5,2,18,11,63,37,42
66,lstm,0.001,0.0,2,18,11,22,37,55
67,lstm,0.001,0.6,2,66,6,69,42,58
68,lstm,0.001,0.5,2,18,11,22,37,57
69,lstm,0.001,0.6,2,62,6,69,42,58
70,lstm,0.001,0.0,2,66,11,69,37,58
71,lstm,0.001,0.6,2,66,6,69,42,58
72,lstm,0.0001,0.0,2,18,11,22,37,42
73,lstm,0.0001,0.0,2,18,11,22,37,42
74,lstm,0.001,0.6,2,66,6,69,42,58
75,lstm,0.001,0.6,2,66,6,31,42,58
76,lstm,0.001,0.4,2,18,7,22,37,42
77,lstm,0.001,0.6,2,66,6,70,42,58
78,lstm,0.001,0.0,2,18,11,22,37,42
79,lstm,0.0001,0.0,2,18,11,22,37,42
80,lstm,0.0001,0.0,2,66,11,22,42,58
81,lstm,0.0001,0.0,2,18,11,22,37,42
82,lstm,0.0001,0.0,2,18,11,22,37,42
83,lstm,0.0001,0.0,2,18,11,22,37,42
84,lstm,0.001,0.5,2,60,6,63,42,58
85,lstm,0.001,0.6,2,66,6,69,42,55
86,lstm,0.001,0.6,2,66,6,69,37,58
87,lstm,0.0001,0.0,2,18,11,22,37,42
88,lstm,0.0001,0.0,2,18,11,22,37,42
89,lstm,0.001,0.6,2,66,6,69,42,58
