,Value
best model,"{'model': 'mlp', 'learning_rate': 0.1, 'dropout': 0.7, 'n_hidden': 4, 'hidden_1': 99, 'hidden_2': 5, 'hidden_3': 10, 'hidden_4': 27, 'hidden_5': 14}"
val mse,1777.5555419921875
test mse,11534.044
total time,64.57512211799622
function calls,180
iterations,9
