,Value
best model,"{'model': 'lstm', 'learning_rate': 0.1, 'dropout': 0.0, 'n_hidden': 2, 'hidden_1': 18, 'hidden_2': 11, 'hidden_3': 22, 'hidden_4': 38, 'hidden_5': 42}"
val mse,1808.2742919921875
test mse,11465.721
total time,28.317737817764282
function calls,180
iterations,90
