,iteration,start_time,end_time,val_mse
0,1,1632121113.7219028,1632121114.7196662,97.51604461669922
1,2,1632121114.7228482,1632121115.5647893,97.26310729980469
2,3,1632121115.5680933,1632121116.4280186,97.54212188720703
3,4,1632121116.4313142,1632121117.5624893,97.48396301269531
4,5,1632121117.5658011,1632121118.5070288,97.6406021118164
5,6,1632121118.5102396,1632121119.5628462,97.48812866210938
6,7,1632121119.5661552,1632121120.6490767,97.59962463378906
7,8,1632121120.6531985,1632121121.7395546,94.73358154296875
8,9,1632121121.7428455,1632121122.8292432,95.45765686035156
9,10,1632121122.8325727,1632121123.9291203,94.69549560546875
10,11,1632121123.9323988,1632121124.941808,96.9225082397461
11,12,1632121124.945007,1632121126.0672162,96.9991683959961
12,13,1632121126.0704644,1632121127.1941552,97.4099349975586
13,14,1632121127.197384,1632121128.4920604,96.12328338623047
14,15,1632121128.4955564,1632121129.6529713,97.40009307861328
15,16,1632121129.6561866,1632121130.9621267,96.3200912475586
16,17,1632121130.9654043,1632121132.1642723,97.30799865722656
17,18,1632121132.1673598,1632121133.5518055,96.99894714355469
18,19,1632121133.555043,1632121134.8043687,97.28308868408203
19,20,1632121134.8077059,1632121135.9744375,96.75782775878906
20,21,1632121135.9775896,1632121137.1457734,96.77814483642578
21,22,1632121137.1490488,1632121138.4318771,97.44920349121094
