,Value
best model,"{'model': 'lstm', 'learning_rate': 0.001, 'dropout': 0.5, 'n_hidden': 2, 'hidden_1': 82, 'hidden_2': 6, 'hidden_3': 69, 'hidden_4': 43, 'hidden_5': 42}"
val mse,2290.772705078125
test mse,8582.614
total time,194.85565280914307
function calls,180
iterations,90
