,model,learning_rate,dropout,n_hidden,hidden_1,hidden_2,hidden_3,hidden_4,hidden_5
0,mlp,0.001,0.6,2,89,6,69,44,58
1,mlp,0.001,0.6,2,43,6,69,44,58
2,mlp,0.001,0.6,2,89,6,69,44,58
3,mlp,0.001,0.6,2,89,6,69,44,58
4,mlp,0.001,0.6,2,89,6,53,41,52
5,mlp,0.001,0.6,2,89,6,69,44,42
6,lstm,0.0001,0.0,2,18,12,22,37,46
7,lstm,0.0001,0.0,2,18,12,22,37,46
8,mlp,0.001,0.2,2,89,9,69,44,58
9,lstm,0.0001,0.0,2,18,12,22,37,46
10,mlp,0.001,0.6,2,89,6,69,44,58
11,mlp,0.001,0.6,2,18,6,69,37,58
12,mlp,0.001,0.6,2,89,6,69,44,58
13,mlp,0.001,0.6,2,89,6,69,44,58
14,mlp,0.001,0.6,2,89,6,69,44,58
15,lstm,0.0001,0.0,2,21,12,22,37,46
16,lstm,0.0001,0.0,2,79,6,62,37,56
17,mlp,0.001,0.6,2,89,6,69,44,58
18,mlp,0.001,0.6,2,89,6,69,44,58
19,lstm,0.001,0.6,2,89,6,69,44,58
20,mlp,0.001,0.6,2,89,6,69,44,56
21,lstm,0.0001,0.0,2,89,6,62,44,58
22,mlp,0.001,0.6,2,89,6,69,44,58
23,lstm,0.001,0.6,2,84,6,65,44,58
24,lstm,0.0001,0.0,2,79,6,62,37,56
25,lstm,0.0001,0.0,2,79,6,62,37,56
26,mlp,0.001,0.6,2,89,6,69,44,58
27,mlp,0.001,0.6,2,89,6,69,37,58
28,mlp,0.001,0.6,2,89,6,69,44,58
29,mlp,0.001,0.6,2,89,6,69,44,58
30,mlp,0.001,0.6,2,89,6,69,44,58
31,mlp,0.001,0.6,2,89,6,69,44,58
32,mlp,0.001,0.6,2,89,6,63,44,58
33,lstm,0.0001,0.0,2,79,6,62,37,56
34,mlp,0.001,0.6,2,89,6,69,44,58
35,mlp,0.001,0.6,2,89,6,69,44,58
36,mlp,0.001,0.6,2,89,6,69,44,58
37,mlp,0.001,0.3,2,89,6,69,44,58
38,lstm,0.0001,0.0,2,79,6,62,37,56
39,lstm,0.0001,0.0,2,79,6,62,37,56
40,mlp,0.001,0.6,2,89,6,66,44,58
41,mlp,0.001,0.6,2,89,6,69,44,58
42,mlp,0.001,0.6,2,83,6,69,44,58
43,mlp,0.001,0.6,2,89,6,69,44,58
44,lstm,0.0001,0.0,2,79,6,62,37,56
45,lstm,0.0001,0.0,2,79,6,62,37,56
46,mlp,0.001,0.6,2,89,6,69,44,58
47,mlp,0.001,0.6,2,89,6,69,44,58
48,lstm,0.0001,0.0,2,79,6,62,37,56
49,mlp,0.001,0.6,2,89,6,69,44,58
50,mlp,0.001,0.6,2,89,6,69,44,58
51,mlp,0.001,0.6,2,79,6,69,44,58
52,mlp,0.001,0.6,2,89,6,69,44,58
53,lstm,0.0001,0.0,2,79,6,62,37,56
54,lstm,0.0001,0.0,2,79,6,62,37,56
55,mlp,0.001,0.6,2,89,6,69,44,58
56,mlp,0.001,0.3,2,89,6,66,44,57
57,mlp,0.001,0.3,2,89,6,66,44,57
58,mlp,0.001,0.3,2,89,6,66,44,57
59,mlp,0.001,0.3,2,89,6,66,44,57
60,mlp,0.001,0.3,2,89,6,62,37,57
61,lstm,0.0001,0.0,2,89,6,62,37,56
62,mlp,0.001,0.3,2,89,6,66,44,57
63,mlp,0.001,0.3,2,89,6,66,39,57
64,lstm,0.0001,0.0,2,89,6,62,37,56
65,mlp,0.001,0.3,2,89,6,66,44,57
66,mlp,0.001,0.3,2,89,6,66,44,57
67,lstm,0.0001,0.0,2,89,6,62,37,56
68,mlp,0.001,0.3,2,89,6,66,44,57
69,mlp,0.001,0.3,2,89,6,66,44,57
70,lstm,0.0001,0.0,2,89,6,63,37,56
71,mlp,0.001,0.3,2,89,6,66,44,57
72,mlp,0.001,0.3,2,89,6,66,44,57
73,mlp,0.001,0.3,2,89,6,66,44,57
74,mlp,0.001,0.3,2,89,6,66,44,57
75,lstm,0.0001,0.3,2,89,6,62,37,57
76,mlp,0.001,0.3,2,89,6,66,44,57
77,lstm,0.0001,0.3,2,89,6,62,37,56
78,lstm,0.001,0.3,2,89,6,62,37,56
79,mlp,0.001,0.3,2,89,6,66,44,57
80,mlp,0.001,0.3,2,89,6,66,44,57
81,lstm,0.0001,0.3,2,89,6,62,37,56
82,mlp,0.001,0.3,2,89,6,66,44,57
83,lstm,0.0001,0.3,2,89,6,62,37,56
84,lstm,0.001,0.3,2,89,6,66,44,57
85,lstm,0.001,0.3,2,89,6,66,44,56
86,mlp,0.001,0.3,2,89,6,66,44,57
87,mlp,0.001,0.3,2,89,6,66,37,56
88,mlp,0.001,0.3,2,89,6,66,44,57
89,mlp,0.001,0.3,2,89,6,66,44,57
