,Value
best model,"{'model': 'mlp', 'learning_rate': 1e-05, 'dropout': 0.1, 'n_hidden': 2, 'hidden_1': 60, 'hidden_2': 98, 'hidden_3': 58, 'hidden_4': 5, 'hidden_5': 81}"
val mse,2255.615966796875
test mse,8661.929
total time,109.49053287506104
function calls,180
iterations,9
