,Value
best model,"{'model': 'lstm', 'learning_rate': 0.1, 'dropout': 0.5, 'n_hidden': 3, 'hidden_1': 61, 'hidden_2': 68, 'hidden_3': 13, 'hidden_4': 10, 'hidden_5': 68}"
val mse,2271.710693359375
test mse,8560.542
total time,105.45105385780334
function calls,180
iterations,9
