,model,learning_rate,dropout,n_hidden,hidden_1,hidden_2,hidden_3,hidden_4,hidden_5
0,mlp,0.001,0.6,2,89,6,69,44,58
1,lstm,0.0001,0.0,2,18,12,22,37,42
2,lstm,0.0001,0.0,2,18,12,22,37,42
3,lstm,0.01,0.6,2,55,5,69,40,50
4,lstm,0.0001,0.0,2,18,12,22,37,42
5,lstm,0.0001,0.0,2,18,12,22,37,42
6,lstm,0.0001,0.6,2,18,6,22,37,42
7,lstm,0.001,0.6,2,53,8,69,40,46
8,lstm,0.0001,0.6,2,53,8,69,40,46
9,lstm,0.0001,0.0,2,18,11,22,37,42
10,lstm,0.01,0.7,2,62,8,69,40,47
11,lstm,0.001,0.6,2,18,12,69,37,46
12,lstm,0.001,0.6,2,53,8,69,40,46
13,lstm,0.001,0.8,2,67,6,87,40,46
14,lstm,0.001,0.6,2,53,8,69,40,46
15,lstm,0.001,0.0,2,19,11,24,37,42
16,lstm,0.001,0.6,2,56,7,73,40,46
17,lstm,0.001,0.0,2,53,12,69,37,42
18,lstm,0.001,0.2,2,33,8,42,40,43
19,lstm,0.001,0.0,2,18,8,22,37,42
20,lstm,0.0001,0.0,2,18,12,22,37,42
21,lstm,0.001,0.6,2,53,8,22,40,46
22,lstm,0.0001,0.6,2,53,12,69,37,46
23,lstm,0.001,0.2,2,32,10,40,38,46
24,lstm,0.0001,0.0,2,34,10,22,37,43
25,lstm,0.001,0.5,2,50,8,69,40,45
26,lstm,0.0001,0.0,2,18,12,22,37,42
27,lstm,0.0001,0.0,2,18,12,22,37,42
28,lstm,0.001,0.8,2,65,6,69,41,46
29,lstm,0.01,0.6,2,54,7,71,40,46
30,lstm,0.0001,0.2,2,18,10,22,37,43
31,lstm,0.001,0.8,2,67,8,88,41,47
32,lstm,0.001,0.4,2,45,8,59,39,45
33,lstm,0.01,0.8,2,68,8,69,41,47
34,lstm,0.001,0.4,2,18,8,60,39,45
35,lstm,0.001,0.5,2,18,12,65,39,45
36,lstm,0.001,0.6,2,53,8,69,40,46
37,lstm,0.001,0.4,2,43,9,69,39,44
38,lstm,0.0001,0.0,2,32,10,41,38,42
39,lstm,0.001,0.6,2,20,11,69,37,42
40,lstm,0.0001,0.5,2,50,12,22,37,42
41,lstm,0.001,0.6,2,23,11,29,37,46
42,lstm,0.001,0.3,2,38,9,69,38,46
43,lstm,0.001,0.0,2,18,12,22,37,42
44,lstm,0.001,0.6,2,18,12,22,40,46
45,lstm,0.0001,0.0,2,18,12,22,37,42
46,lstm,0.001,0.0,2,30,10,22,37,42
47,lstm,0.001,0.7,2,53,6,83,40,46
48,lstm,0.001,0.6,2,36,8,46,38,46
49,lstm,0.0001,0.0,2,49,8,64,39,45
50,lstm,0.001,0.6,2,53,8,69,40,46
51,lstm,0.0001,0.0,2,18,12,22,37,42
52,lstm,0.0001,0.0,2,18,12,22,37,42
53,lstm,0.001,0.2,2,53,8,69,38,43
54,lstm,0.001,0.6,2,53,8,69,40,46
55,lstm,0.001,0.3,2,40,9,22,38,42
56,lstm,0.001,0.0,2,18,8,22,40,46
57,lstm,0.01,0.6,2,53,8,89,41,47
58,lstm,0.001,0.0,2,36,9,22,37,44
59,lstm,0.001,0.6,2,53,8,45,40,46
60,lstm,0.001,0.6,2,21,8,26,37,46
61,lstm,0.001,0.6,2,21,8,69,40,42
62,lstm,0.0001,0.0,2,18,12,22,37,42
63,lstm,0.001,0.1,2,26,8,69,37,42
64,lstm,0.001,0.6,2,18,12,69,37,42
65,lstm,0.0001,0.4,2,44,12,57,37,42
66,lstm,0.001,0.8,2,53,6,69,41,47
67,lstm,0.0001,0.0,2,18,12,22,37,42
68,lstm,0.001,0.6,2,35,10,69,40,43
69,lstm,0.0001,0.0,2,18,12,22,37,42
70,lstm,0.001,0.0,2,53,12,69,37,42
71,lstm,0.001,0.3,2,40,9,52,38,44
72,lstm,0.001,0.8,2,53,8,69,41,46
73,lstm,0.0001,0.6,2,18,8,22,37,46
74,lstm,0.0001,0.0,2,18,12,22,37,42
75,lstm,0.001,0.6,2,40,9,51,38,46
76,lstm,0.0001,0.0,2,18,12,22,40,42
77,lstm,0.001,0.6,2,68,8,69,41,47
78,lstm,0.001,0.6,2,53,12,22,37,46
79,lstm,0.001,0.6,2,53,8,69,39,46
80,lstm,0.001,0.3,2,35,9,45,40,44
81,lstm,0.001,0.2,2,18,12,40,37,43
82,lstm,0.0001,0.0,2,42,9,22,39,44
83,lstm,0.001,0.0,2,18,12,22,37,46
84,lstm,0.0001,0.0,2,18,12,22,37,42
85,lstm,0.001,0.3,2,53,8,51,40,46
86,lstm,0.001,0.3,2,18,9,47,37,44
87,lstm,0.001,0.0,2,23,12,22,37,42
88,lstm,0.001,0.6,2,53,8,62,39,46
89,lstm,0.0001,0.4,2,18,8,22,39,45
