,model,learning_rate,dropout,n_hidden,hidden_1,hidden_2,hidden_3,hidden_4,hidden_5
0,mlp,1e-05,0.9,2,97,20,16,17,53
1,mlp,0.1,0.5,2,59,32,6,10,85
2,lstm,0.1,0.8,4,48,66,80,99,81
3,lstm,0.1,0.2,5,55,4,64,5,94
