,Value
best model,"{'model': 'mlp', 'learning_rate': 0.01, 'dropout': 0.6, 'n_hidden': 4, 'hidden_1': 18, 'hidden_2': 96, 'hidden_3': 43, 'hidden_4': 89, 'hidden_5': 58}"
val mse,104.96879577636719
test mse,894.8501
total time,19.99880599975586
function calls,180
iterations,36
