,iteration,start_time,end_time,val_mse
0,1,1631661579.5929868,1631661583.9419303,2272.04248046875
1,2,1631661583.9440174,1631661589.5463593,2264.132080078125
2,3,1631661589.5489178,1631661598.6568408,2271.884521484375
3,4,1631661598.660223,1631661603.4084618,2270.47900390625
4,5,1631661603.4109056,1631661610.2883105,2271.964111328125
5,6,1631661610.290729,1631661617.9533453,2271.93017578125
6,7,1631661617.9570453,1631661627.1508281,2271.5693359375
7,8,1631661627.1537497,1631661637.0909553,2271.7548828125
8,9,1631661637.0957503,1631661646.277403,2272.037841796875
9,10,1631661646.2798107,1631661656.2544386,2272.16796875
10,11,1631661656.2573032,1631661666.8472035,2272.05322265625
11,12,1631661666.8495111,1631661674.8898888,2272.111328125
12,13,1631661674.8922913,1631661683.94345,2271.769287109375
13,14,1631661683.9473107,1631661691.516543,2271.978759765625
14,15,1631661691.5194993,1631661700.221655,2271.5830078125
15,16,1631661700.2266314,1631661708.5091732,2271.796630859375
16,17,1631661708.5126033,1631661717.1127825,2271.860107421875
17,18,1631661717.115669,1631661726.7823539,2272.279052734375
