,Value
best model,"{'model': 'lstm', 'learning_rate': 0.1, 'dropout': 0.1, 'n_hidden': 5, 'hidden_1': 63, 'hidden_2': 71, 'hidden_3': 79, 'hidden_4': 44, 'hidden_5': 17}"
val mse,1795.2901611328125
test mse,11462.38
total time,88.61936712265015
function calls,180
iterations,18
