,Value
best model,"{'model': 'lstm', 'learning_rate': 0.1, 'dropout': 0.2, 'n_hidden': 4, 'hidden_1': 55, 'hidden_2': 16, 'hidden_3': 11, 'hidden_4': 89, 'hidden_5': 66}"
val mse,2271.72607421875
test mse,8557.801
total time,157.86075830459595
function calls,180
iterations,9
