,model,learning_rate,dropout,n_hidden,hidden_1,hidden_2,hidden_3,hidden_4,hidden_5
0,mlp,0.001,0.6,2,89,6,69,44,58
1,lstm,0.0001,0.0,2,18,12,22,37,42
2,lstm,0.001,0.0,2,18,6,22,44,42
3,mlp,0.001,0.6,2,89,6,69,44,58
4,mlp,0.001,0.6,2,89,6,56,42,53
5,lstm,0.0001,0.0,2,18,12,22,37,42
6,lstm,0.0001,0.0,2,34,12,22,38,44
7,mlp,0.001,0.6,2,89,8,56,42,49
8,mlp,0.001,0.1,2,49,10,56,39,53
9,lstm,0.0001,0.0,2,35,11,22,38,44
10,lstm,0.0001,0.0,2,35,11,22,38,44
11,mlp,0.001,0.6,2,35,11,56,38,53
12,mlp,0.001,0.6,2,89,6,56,42,53
13,lstm,0.001,0.0,2,35,6,54,38,44
14,mlp,0.001,0.6,2,89,6,56,42,53
15,lstm,0.001,0.0,2,37,10,23,38,44
16,mlp,0.001,0.6,2,89,6,56,42,53
17,mlp,0.001,0.6,2,43,6,27,42,45
18,mlp,0.001,0.6,2,89,6,56,42,53
19,lstm,0.0001,0.0,2,35,11,22,38,44
20,mlp,0.001,0.6,2,89,6,56,38,46
21,mlp,0.001,0.6,2,89,6,56,42,53
22,mlp,0.001,0.6,2,89,9,31,42,46
23,lstm,0.0001,0.0,2,75,11,22,38,50
24,mlp,0.0001,0.6,2,35,11,22,42,44
25,lstm,0.001,0.5,2,84,6,56,42,52
26,lstm,0.0001,0.0,2,35,11,22,38,44
27,lstm,0.0001,0.0,2,35,11,22,38,44
28,mlp,0.001,0.6,2,89,6,56,42,53
29,lstm,0.001,0.6,2,89,6,56,42,53
30,mlp,0.001,0.3,2,89,8,56,40,48
31,mlp,0.001,0.3,2,89,8,56,40,48
32,lstm,0.001,0.3,2,43,8,27,38,44
33,mlp,0.001,0.3,2,89,8,56,40,48
34,lstm,0.001,0.1,2,35,9,33,38,45
35,mlp,0.001,0.3,2,89,8,56,40,48
36,mlp,0.001,0.3,2,89,8,56,40,48
37,lstm,0.0001,0.0,2,35,10,22,38,44
38,lstm,0.001,0.1,2,70,8,56,40,46
39,lstm,0.001,0.3,2,38,10,56,38,44
40,lstm,0.0001,0.2,2,84,11,22,38,44
41,lstm,0.0001,0.0,2,35,9,22,39,46
42,mlp,0.001,0.1,2,66,9,56,39,48
43,mlp,0.001,0.3,2,89,8,56,40,48
44,mlp,0.001,0.3,2,35,11,22,40,48
45,mlp,0.001,0.0,2,89,10,56,38,48
46,mlp,0.001,0.0,2,35,11,56,38,48
47,mlp,0.001,0.3,2,89,8,56,40,48
48,lstm,0.001,0.3,2,63,8,40,39,48
49,mlp,0.001,0.3,2,89,8,56,40,48
50,mlp,0.001,0.0,2,89,8,22,38,48
51,mlp,0.001,0.0,2,89,8,22,38,48
52,mlp,0.001,0.2,2,89,8,48,39,48
53,mlp,0.001,0.2,2,89,8,49,39,48
54,mlp,0.001,0.3,2,89,8,56,40,48
55,mlp,0.001,0.2,2,89,8,48,39,48
56,mlp,0.001,0.3,2,89,8,48,40,48
57,mlp,0.001,0.2,2,89,8,49,39,48
58,mlp,0.001,0.2,2,89,8,48,39,48
59,mlp,0.001,0.2,2,89,8,53,39,48
60,mlp,0.001,0.2,2,89,8,48,39,48
61,mlp,0.001,0.2,2,89,8,48,40,48
62,mlp,0.001,0.3,2,89,8,56,40,48
63,mlp,0.001,0.2,2,89,8,56,39,48
64,mlp,0.001,0.2,2,89,8,48,39,48
65,mlp,0.001,0.1,2,89,8,56,38,48
66,mlp,0.001,0.2,2,89,8,48,39,48
67,mlp,0.001,0.1,2,89,8,42,40,48
68,mlp,0.001,0.3,2,89,8,56,39,48
69,mlp,0.001,0.3,2,89,8,56,40,48
70,mlp,0.001,0.2,2,89,8,48,39,48
71,mlp,0.001,0.2,2,89,8,49,39,48
72,mlp,0.001,0.3,2,89,8,56,40,48
73,mlp,0.001,0.3,2,89,8,61,40,48
74,mlp,0.001,0.3,2,89,8,56,39,48
75,mlp,0.001,0.2,2,89,8,56,39,48
76,mlp,0.001,0.2,2,89,8,48,39,48
77,mlp,0.001,0.2,2,89,8,56,39,48
78,mlp,0.001,0.2,2,89,8,52,39,48
79,mlp,0.001,0.3,2,89,8,42,40,48
80,mlp,0.001,0.3,2,89,8,56,40,48
81,mlp,0.001,0.2,2,89,8,56,40,48
82,mlp,0.001,0.2,2,89,8,48,39,48
83,mlp,0.001,0.1,2,89,8,56,38,48
84,mlp,0.001,0.1,2,89,8,56,38,48
85,mlp,0.001,0.2,2,89,8,48,39,48
86,mlp,0.001,0.2,2,89,8,48,39,48
87,mlp,0.001,0.1,2,89,8,56,38,48
88,mlp,0.001,0.1,2,89,8,56,38,48
89,mlp,0.001,0.1,2,89,8,56,39,48
