,Value
best model,"{'model': 'mlp', 'learning_rate': 0.1, 'dropout': 0.0, 'n_hidden': 3, 'hidden_1': 35, 'hidden_2': 4, 'hidden_3': 6, 'hidden_4': 99, 'hidden_5': 54}"
val mse,103.94473266601562
test mse,770.67664
total time,26.630767107009888
function calls,180
iterations,3
