,Value
best model,"{'model': 'lstm', 'learning_rate': 0.1, 'dropout': 0.5, 'n_hidden': 4, 'hidden_1': 54, 'hidden_2': 95, 'hidden_3': 60, 'hidden_4': 92, 'hidden_5': 15}"
val mse,2271.72607421875
test mse,8558.193
total time,135.40729451179504
function calls,180
iterations,18
