,Value
best model,"{'model': 'mlp', 'learning_rate': 0.1, 'dropout': 0.2, 'n_hidden': 4, 'hidden_1': 97, 'hidden_2': 93, 'hidden_3': 10, 'hidden_4': 97, 'hidden_5': 73}"
val mse,2268.00537109375
test mse,8576.716
total time,122.79711604118347
function calls,180
iterations,9
