,Value
best model,"{'model': 'lstm', 'learning_rate': 0.1, 'dropout': 0.8, 'n_hidden': 5, 'hidden_1': 33, 'hidden_2': 71, 'hidden_3': 31, 'hidden_4': 89, 'hidden_5': 14}"
val mse,1789.681640625
test mse,11462.888
total time,85.06606316566467
function calls,180
iterations,36
